Cuenca;Aliviadero;Colector;Condicion;Caudal;Fecha;Hora;Datos
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:05 p. m.;1.08333;78.96
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:10 p. m.;1.16667;52.89
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:15 p. m.;1.25000;34.82
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:20 p. m.;1.33333;26.48
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:25 p. m.;1.41667;22.18
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:30 p. m.;1.50000;20.03
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:35 p. m.;1.58333;18.94
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:40 p. m.;1.66667;18.28
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:45 p. m.;1.75000;17.89
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:50 p. m.;1.83333;17.65
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:55 p. m.;1.91667;17.49
La Mina;6064315;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 1:00 p. m.;2.00000;17.37
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:05 a. m.;0.08333;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:10 a. m.;0.16667;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:15 a. m.;0.25000;27.02
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:20 a. m.;0.33333;66.80
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:25 a. m.;0.41667;163.33
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:30 a. m.;0.50000;1202.68
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:35 a. m.;0.58333;1595.99
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:40 a. m.;0.66667;1261.33
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:45 a. m.;0.75000;703.26
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:50 a. m.;0.83333;365.35
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:55 a. m.;0.91667;159.65
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:00 p. m.;1.00000;63.68
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:05 p. m.;1.08333;16.07
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:10 p. m.;1.16667;0.64
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:15 p. m.;1.25000;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:20 p. m.;1.33333;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:25 p. m.;1.41667;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:30 p. m.;1.50000;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:35 p. m.;1.58333;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:40 p. m.;1.66667;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:45 p. m.;1.75000;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:50 p. m.;1.83333;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:55 p. m.;1.91667;0.00
La Mina;6064315;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 1:00 p. m.;2.00000;0.00
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:05 a. m.;0.08333;19.95
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:10 a. m.;0.16667;20.00
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:15 a. m.;0.25000;20.06
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:20 a. m.;0.33333;20.11
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:25 a. m.;0.41667;20.16
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:30 a. m.;0.50000;20.22
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:35 a. m.;0.58333;20.25
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:40 a. m.;0.66667;20.26
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:45 a. m.;0.75000;20.23
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:50 a. m.;0.83333;20.20
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 11:55 a. m.;0.91667;20.16
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:00 p. m.;1.00000;20.12
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:05 p. m.;1.08333;20.09
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:10 p. m.;1.16667;20.05
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:15 p. m.;1.25000;20.01
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:20 p. m.;1.33333;19.97
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:25 p. m.;1.41667;19.94
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:30 p. m.;1.50000;19.90
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:35 p. m.;1.58333;19.86
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:40 p. m.;1.66667;19.81
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:45 p. m.;1.75000;19.75
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:50 p. m.;1.83333;19.68
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 12:55 p. m.;1.91667;19.62
La Mina;6064415;Sabaneta Norte;Seco;Residual;1/01/2000 1:00 p. m.;2.00000;19.56
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:05 a. m.;0.08333;20.06
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:10 a. m.;0.16667;21.54
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:15 a. m.;0.25000;24.00
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:20 a. m.;0.33333;28.87
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:25 a. m.;0.41667;53.58
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:30 a. m.;0.50000;768.79
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:35 a. m.;0.58333;1938.37
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:40 a. m.;0.66667;998.85
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:45 a. m.;0.75000;716.36
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:50 a. m.;0.83333;449.51
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 11:55 a. m.;0.91667;308.02
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:00 p. m.;1.00000;160.36
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:05 p. m.;1.08333;75.50
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:10 p. m.;1.16667;40.29
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:15 p. m.;1.25000;27.14
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:20 p. m.;1.33333;22.52
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:25 p. m.;1.41667;20.83
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:30 p. m.;1.50000;20.21
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:35 p. m.;1.58333;19.97
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:40 p. m.;1.66667;19.85
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:45 p. m.;1.75000;19.76
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:50 p. m.;1.83333;19.68
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 12:55 p. m.;1.91667;19.62
La Mina;6064415;Sabaneta Norte;Lluvia;Combinado;1/01/2000 1:00 p. m.;2.00000;19.56
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;0.08333;20.05
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;0.16667;21.51
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;0.25000;23.97
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;0.33333;28.79
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;0.41667;53.16
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;0.50000;262.95
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;0.58333;444.06
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;0.66667;410.21
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;0.75000;262.17
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;0.83333;243.76
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;0.91667;203.94
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;1.00000;138.37
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:05 p. m.;1.08333;75.95
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:10 p. m.;1.16667;40.48
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:15 p. m.;1.25000;27.21
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:20 p. m.;1.33333;22.54
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:25 p. m.;1.41667;20.85
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:30 p. m.;1.50000;20.22
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:35 p. m.;1.58333;19.97
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:40 p. m.;1.66667;19.85
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:45 p. m.;1.75000;19.76
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:50 p. m.;1.83333;19.69
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 12:55 p. m.;1.91667;19.62
La Mina;6064415;Sabaneta Norte;Lluvia;Residual Diluido;1/01/2000 1:00 p. m.;2.00000;19.56
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:05 a. m.;0.08333;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:10 a. m.;0.16667;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:15 a. m.;0.25000;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:20 a. m.;0.33333;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:25 a. m.;0.41667;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:30 a. m.;0.50000;490.48
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:35 a. m.;0.58333;1290.31
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:40 a. m.;0.66667;775.71
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:45 a. m.;0.75000;469.20
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:50 a. m.;0.83333;206.74
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 11:55 a. m.;0.91667;105.29
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:00 p. m.;1.00000;23.11
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:05 p. m.;1.08333;0.01
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:10 p. m.;1.16667;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:15 p. m.;1.25000;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:20 p. m.;1.33333;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:25 p. m.;1.41667;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:30 p. m.;1.50000;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:35 p. m.;1.58333;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:40 p. m.;1.66667;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:45 p. m.;1.75000;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:50 p. m.;1.83333;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 12:55 p. m.;1.91667;0.00
La Mina;6064415;Sabaneta Norte;Lluvia;Pluvial;1/01/2000 1:00 p. m.;2.00000;0.00
